Day,Date,S&P 500 y/y,Normalized,Predicted
0,1948-03-31,0.0,-8.76,
30,1948-04-30,0.0,-8.76,
61,1948-05-31,0.0,-8.76,
91,1948-06-30,0.0,-8.76,
122,1948-07-31,0.0,-8.76,
153,1948-08-31,0.0,-8.76,
183,1948-09-30,0.0,-8.76,
214,1948-10-31,0.0,-8.76,
244,1948-11-30,0.0,-8.76,
275,1948-12-31,0.0,-8.76,
306,1949-01-31,0.0,-8.76,
334,1949-02-28,0.0,-8.76,
365,1949-03-31,0.0,-8.76,
395,1949-04-30,0.0,-8.76,
426,1949-05-31,0.0,-8.76,
456,1949-06-30,0.0,-8.76,
487,1949-07-31,0.0,-8.76,
518,1949-08-31,0.0,-8.76,
548,1949-09-30,0.0,-8.76,
579,1949-10-31,0.0,-8.76,
609,1949-11-30,0.0,-8.76,
640,1949-12-31,0.0,-8.76,
671,1950-01-31,0.0,-8.76,
699,1950-02-28,0.0,-8.76,
730,1950-03-31,0.0,-8.76,
760,1950-04-30,0.0,-8.76,
791,1950-05-31,0.0,-8.76,
821,1950-06-30,0.0,-8.76,
852,1950-07-31,0.0,-8.76,
883,1950-08-31,0.0,-8.76,
913,1950-09-30,0.0,-8.76,
944,1950-10-31,0.0,-8.76,
974,1950-11-30,0.0,-8.76,
1005,1950-12-31,0.0,-8.76,
1036,1951-01-31,0.0,-8.76,
1064,1951-02-28,0.0,-8.76,
1095,1951-03-31,0.0,-8.76,
1125,1951-04-30,0.0,-8.76,
1156,1951-05-31,0.0,-8.76,
1186,1951-06-30,0.0,-8.76,
1217,1951-07-31,0.0,-8.76,
1248,1951-08-31,0.0,-8.76,
1278,1951-09-30,0.0,-8.76,
1309,1951-10-31,0.0,-8.76,
1339,1951-11-30,0.0,-8.76,
1370,1951-12-31,0.0,-8.76,
1401,1952-01-31,0.0,-8.76,
1430,1952-02-29,0.0,-8.76,
1461,1952-03-31,0.0,-8.76,
1491,1952-04-30,0.0,-8.76,
1522,1952-05-31,0.0,-8.76,
1552,1952-06-30,0.0,-8.76,
1583,1952-07-31,0.0,-8.76,
1614,1952-08-31,0.0,-8.76,
1644,1952-09-30,0.0,-8.76,
1675,1952-10-31,0.0,-8.76,
1705,1952-11-30,0.0,-8.76,
1736,1952-12-31,0.0,-8.76,
1767,1953-01-31,0.0,-8.76,
1795,1953-02-28,0.0,-8.76,
1826,1953-03-31,0.0,-8.76,
1856,1953-04-30,0.0,-8.76,
1887,1953-05-31,0.0,-8.76,
1917,1953-06-30,0.0,-8.76,
1948,1953-07-31,0.0,-8.76,
1979,1953-08-31,0.0,-8.76,
2009,1953-09-30,0.0,-8.76,
2040,1953-10-31,0.0,-8.76,
2070,1953-11-30,0.0,-8.76,
2101,1953-12-31,0.0,-8.76,
2132,1954-01-31,0.0,-8.76,
2160,1954-02-28,0.0,-8.76,
2191,1954-03-31,0.0,-8.76,
2221,1954-04-30,0.0,-8.76,
2252,1954-05-31,0.0,-8.76,
2282,1954-06-30,0.0,-8.76,
2313,1954-07-31,0.0,-8.76,
2344,1954-08-31,0.0,-8.76,
2374,1954-09-30,0.0,-8.76,
2405,1954-10-31,0.0,-8.76,
2435,1954-11-30,0.0,-8.76,
2466,1954-12-31,0.0,-8.76,
2497,1955-01-31,0.0,-8.76,
2525,1955-02-28,0.0,-8.76,
2556,1955-03-31,0.0,-8.76,
2586,1955-04-30,0.0,-8.76,
2617,1955-05-31,0.0,-8.76,
2647,1955-06-30,0.0,-8.76,
2678,1955-07-31,0.0,-8.76,
2709,1955-08-31,0.0,-8.76,
2739,1955-09-30,0.0,-8.76,
2770,1955-10-31,0.0,-8.76,
2800,1955-11-30,0.0,-8.76,
2831,1955-12-31,0.0,-8.76,
2862,1956-01-31,0.0,-8.76,
2891,1956-02-29,0.0,-8.76,
2922,1956-03-31,0.0,-8.76,
2952,1956-04-30,0.0,-8.76,
2983,1956-05-31,0.0,-8.76,
3013,1956-06-30,0.0,-8.76,
3044,1956-07-31,0.0,-8.76,
3075,1956-08-31,0.0,-8.76,
3105,1956-09-30,0.0,-8.76,
3136,1956-10-31,0.0,-8.76,
3166,1956-11-30,0.0,-8.76,
3197,1956-12-31,0.0,-8.76,
3198,1957-01-01,0.0,-8.76,
3228,1957-01-31,0.0,-8.76,
3229,1957-02-01,0.0,-8.76,
3256,1957-02-28,0.0,-8.76,
3257,1957-03-01,0.0,-8.76,
3287,1957-03-31,0.0,-8.76,
3288,1957-04-01,0.0,-8.76,
3317,1957-04-30,0.0,-8.76,
3318,1957-05-01,0.0,-8.76,
3348,1957-05-31,0.0,-8.76,
3349,1957-06-01,0.0,-8.76,
3378,1957-06-30,0.0,-8.76,
3379,1957-07-01,0.0,-8.76,
3409,1957-07-31,0.0,-8.76,
3410,1957-08-01,0.0,-8.76,
3440,1957-08-31,0.0,-8.76,
3441,1957-09-01,0.0,-8.76,
3470,1957-09-30,0.0,-8.76,
3471,1957-10-01,0.0,-8.76,
3501,1957-10-31,0.0,-8.76,
3502,1957-11-01,0.0,-8.76,
3531,1957-11-30,0.0,-8.76,
3532,1957-12-01,0.0,-8.76,
3562,1957-12-31,0.0,-8.76,
3563,1958-01-01,-0.068,-22.61,
3593,1958-01-31,-0.068,-22.61,
3594,1958-02-01,-0.056,-20.16,
3621,1958-02-28,-0.056,-20.16,
3622,1958-03-01,-0.046,-18.13,
3652,1958-03-31,-0.046,-18.13,
3653,1958-04-01,-0.05,-18.94,
3682,1958-04-30,-0.05,-18.94,
3683,1958-05-01,-0.07,-23.01,
3713,1958-05-31,-0.07,-23.01,
3714,1958-06-01,-0.045,-17.92,
3743,1958-06-30,-0.045,-17.92,
3744,1958-07-01,-0.015,-11.81,
3774,1958-07-31,-0.015,-11.81,
3775,1958-08-01,0.056,2.65,
3805,1958-08-31,0.056,2.65,
3806,1958-09-01,0.18,27.9,
3835,1958-09-30,0.18,27.9,
3836,1958-10-01,0.25,42.16,
3866,1958-10-31,0.25,42.16,
3867,1958-11-01,0.258,43.79,
3896,1958-11-30,0.258,43.79,
3897,1958-12-01,0.381,68.84,
3927,1958-12-31,0.381,68.84,
3928,1959-01-01,0.329,58.25,
3958,1959-01-31,0.329,58.25,
3959,1959-02-01,0.357,63.95,
3986,1959-02-28,0.357,63.95,
3987,1959-03-01,0.317,55.8,
4017,1959-03-31,0.317,55.8,
4018,1959-04-01,0.326,57.64,
4047,1959-04-30,0.326,57.64,
4048,1959-05-01,0.331,58.66,
4078,1959-05-31,0.331,58.66,
4079,1959-06-01,0.292,50.71,
4108,1959-06-30,0.292,50.71,
4109,1959-07-01,0.282,48.68,
4139,1959-07-31,0.282,48.68,
4140,1959-08-01,0.248,41.75,
4170,1959-08-31,0.248,41.75,
4171,1959-09-01,0.136,18.94,
4200,1959-09-30,0.136,18.94,
4201,1959-10-01,0.121,15.89,
4231,1959-10-31,0.121,15.89,
4232,1959-11-01,0.111,13.85,
4261,1959-11-30,0.111,13.85,
4262,1959-12-01,0.085,8.55,
4292,1959-12-31,0.085,8.55,
4293,1960-01-01,0.003,-8.15,
4323,1960-01-31,0.003,-8.15,
4324,1960-02-01,0.013,-6.11,
4352,1960-02-29,0.013,-6.11,
4353,1960-03-01,-0.002,-9.16,
4383,1960-03-31,-0.002,-9.16,
4384,1960-04-01,-0.056,-20.16,
4413,1960-04-30,-0.056,-20.16,
4414,1960-05-01,-0.049,-18.74,
4444,1960-05-31,-0.049,-18.74,
4445,1960-06-01,-0.027,-14.26,
4474,1960-06-30,-0.027,-14.26,
4475,1960-07-01,-0.083,-25.66,
4505,1960-07-31,-0.083,-25.66,
4506,1960-08-01,-0.044,-17.72,
4536,1960-08-31,-0.044,-17.72,
4537,1960-09-01,-0.059,-20.77,
4566,1960-09-30,-0.059,-20.77,
4567,1960-10-01,-0.072,-23.42,
4597,1960-10-31,-0.072,-23.42,
4598,1960-11-01,-0.047,-18.33,
4627,1960-11-30,-0.047,-18.33,
4628,1960-12-01,-0.03,-14.87,
4658,1960-12-31,-0.03,-14.87,
4659,1961-01-01,0.111,13.85,
4689,1961-01-31,0.111,13.85,
4690,1961-02-01,0.13,17.72,
4717,1961-02-28,0.13,17.72,
4718,1961-03-01,0.176,27.09,
4748,1961-03-31,0.176,27.09,
4749,1961-04-01,0.201,32.18,
4778,1961-04-30,0.201,32.18,
4779,1961-05-01,0.192,30.35,
4809,1961-05-31,0.192,30.35,
4810,1961-06-01,0.136,18.94,
4839,1961-06-30,0.136,18.94,
4840,1961-07-01,0.203,32.59,
4870,1961-07-31,0.203,32.59,
4871,1961-08-01,0.195,30.96,
4901,1961-08-31,0.195,30.96,
4902,1961-09-01,0.247,41.55,
4931,1961-09-30,0.247,41.55,
4932,1961-10-01,0.285,49.29,
4962,1961-10-31,0.285,49.29,
4963,1961-11-01,0.284,49.08,
4992,1961-11-30,0.284,49.08,
4993,1961-12-01,0.231,38.29,
5023,1961-12-31,0.231,38.29,
5024,1962-01-01,0.114,14.46,
5054,1962-01-31,0.114,14.46,
5055,1962-02-01,0.103,12.22,
5082,1962-02-28,0.103,12.22,
5083,1962-03-01,0.069,5.3,
5113,1962-03-31,0.069,5.3,
5114,1962-04-01,-0.001,-8.96,
5143,1962-04-30,-0.001,-8.96,
5144,1962-05-01,-0.104,-29.94,
5174,1962-05-31,-0.104,-29.94,
5175,1962-06-01,-0.153,-39.92,
5204,1962-06-30,-0.153,-39.92,
5205,1962-07-01,-0.128,-34.83,
5235,1962-07-31,-0.128,-34.83,
5236,1962-08-01,-0.132,-35.64,
5266,1962-08-31,-0.132,-35.64,
5267,1962-09-01,-0.157,-40.73,
5296,1962-09-30,-0.157,-40.73,
5297,1962-10-01,-0.176,-44.6,
5327,1962-10-31,-0.176,-44.6,
5328,1962-11-01,-0.127,-34.62,
5357,1962-11-30,-0.127,-34.62,
5358,1962-12-01,-0.118,-32.79,
5388,1962-12-31,-0.118,-32.79,
5389,1963-01-01,-0.038,-16.5,
5419,1963-01-31,-0.038,-16.5,
5420,1963-02-01,-0.081,-25.25,
5447,1963-02-28,-0.081,-25.25,
5448,1963-03-01,-0.043,-17.52,
5478,1963-03-31,-0.043,-17.52,
5479,1963-04-01,0.07,5.5,
5508,1963-04-30,0.07,5.5,
5509,1963-05-01,0.187,29.33,
5539,1963-05-31,0.187,29.33,
5540,1963-06-01,0.267,45.62,
5569,1963-06-30,0.267,45.62,
5570,1963-07-01,0.187,29.33,
5600,1963-07-31,0.187,29.33,
5601,1963-08-01,0.226,37.27,
5631,1963-08-31,0.226,37.27,
5632,1963-09-01,0.274,47.05,
5661,1963-09-30,0.274,47.05,
5662,1963-10-01,0.309,54.18,
5692,1963-10-31,0.309,54.18,
5693,1963-11-01,0.176,27.09,
5722,1963-11-30,0.176,27.09,
5723,1963-12-01,0.189,29.74,
5753,1963-12-31,0.189,29.74,
5754,1964-01-01,0.164,24.64,
5784,1964-01-31,0.164,24.64,
5785,1964-02-01,0.21,34.01,
5813,1964-02-29,0.21,34.01,
5814,1964-03-01,0.186,29.12,
5844,1964-03-31,0.186,29.12,
5845,1964-04-01,0.138,19.35,
5874,1964-04-30,0.138,19.35,
5875,1964-05-01,0.135,18.74,
5905,1964-05-31,0.135,18.74,
5906,1964-06-01,0.178,27.49,
5935,1964-06-30,0.178,27.49,
5936,1964-07-01,0.203,32.59,
5966,1964-07-31,0.203,32.59,
5967,1964-08-01,0.129,17.52,
5997,1964-08-31,0.129,17.52,
5998,1964-09-01,0.174,26.68,
6027,1964-09-30,0.174,26.68,
6028,1964-10-01,0.147,21.18,
6058,1964-10-31,0.147,21.18,
6059,1964-11-01,0.153,22.4,
6088,1964-11-30,0.153,22.4,
6089,1964-12-01,0.13,17.72,
6119,1964-12-31,0.13,17.72,
6120,1965-01-01,0.137,19.14,
6150,1965-01-31,0.137,19.14,
6151,1965-02-01,0.124,16.5,
6178,1965-02-28,0.124,16.5,
6179,1965-03-01,0.091,9.78,
6209,1965-03-31,0.091,9.78,
6210,1965-04-01,0.121,15.89,
6239,1965-04-30,0.121,15.89,
6240,1965-05-01,0.1,11.61,
6270,1965-05-31,0.1,11.61,
6271,1965-06-01,0.03,-2.65,
6300,1965-06-30,0.03,-2.65,
6301,1965-07-01,0.025,-3.67,
6331,1965-07-31,0.025,-3.67,
6332,1965-08-01,0.065,4.48,
6362,1965-08-31,0.065,4.48,
6363,1965-09-01,0.069,5.3,
6392,1965-09-30,0.069,5.3,
6393,1965-10-01,0.089,9.37,
6423,1965-10-31,0.089,9.37,
6424,1965-11-01,0.085,8.55,
6453,1965-11-30,0.085,8.55,
6454,1965-12-01,0.091,9.78,
6484,1965-12-31,0.091,9.78,
6485,1966-01-01,0.061,3.67,
6515,1966-01-31,0.061,3.67,
6516,1966-02-01,0.043,0.0,
6543,1966-02-28,0.043,0.0,
6544,1966-03-01,0.036,-1.43,
6574,1966-03-31,0.036,-1.43,
6575,1966-04-01,0.022,-4.28,
6604,1966-04-30,0.022,-4.28,
6605,1966-05-01,-0.026,-14.05,
6635,1966-05-31,-0.026,-14.05,
6636,1966-06-01,0.007,-7.33,
6665,1966-06-30,0.007,-7.33,
6666,1966-07-01,-0.019,-12.63,
6696,1966-07-31,-0.019,-12.63,
6697,1966-08-01,-0.116,-32.38,
6727,1966-08-31,-0.116,-32.38,
6728,1966-09-01,-0.149,-39.1,
6757,1966-09-30,-0.149,-39.1,
6758,1966-10-01,-0.132,-35.64,
6788,1966-10-31,-0.132,-35.64,
6789,1966-11-01,-0.122,-33.6,
6818,1966-11-30,-0.122,-33.6,
6819,1966-12-01,-0.131,-35.44,
6849,1966-12-31,-0.131,-35.44,
6850,1967-01-01,-0.068,-22.61,
6880,1967-01-31,-0.068,-22.61,
6881,1967-02-01,-0.049,-18.74,
6908,1967-02-28,-0.049,-18.74,
6909,1967-03-01,0.011,-6.52,
6939,1967-03-31,0.011,-6.52,
6940,1967-04-01,0.032,-2.24,
6969,1967-04-30,0.032,-2.24,
6970,1967-05-01,0.034,-1.83,
7000,1967-05-31,0.034,-1.83,
7001,1967-06-01,0.07,5.5,
7030,1967-06-30,0.07,5.5,
7031,1967-07-01,0.133,18.33,
7061,1967-07-31,0.133,18.33,
7062,1967-08-01,0.215,35.03,
7092,1967-08-31,0.215,35.03,
7093,1967-09-01,0.263,44.81,
7122,1967-09-30,0.263,44.81,
7123,1967-10-01,0.171,26.07,
7153,1967-10-31,0.171,26.07,
7154,1967-11-01,0.168,25.46,
7183,1967-11-30,0.168,25.46,
7184,1967-12-01,0.201,32.18,
7214,1967-12-31,0.201,32.18,
7215,1968-01-01,0.065,4.48,
7245,1968-01-31,0.065,4.48,
7246,1968-02-01,0.03,-2.65,
7274,1968-02-29,0.03,-2.65,
7275,1968-03-01,0.0,-8.76,
7305,1968-03-31,0.0,-8.76,
7306,1968-04-01,0.038,-1.02,
7335,1968-04-30,0.038,-1.02,
7336,1968-05-01,0.108,13.24,
7366,1968-05-31,0.108,13.24,
7367,1968-06-01,0.099,11.41,
7396,1968-06-30,0.099,11.41,
7397,1968-07-01,0.032,-2.24,
7427,1968-07-31,0.032,-2.24,
7428,1968-08-01,0.056,2.65,
7458,1968-08-31,0.056,2.65,
7459,1968-09-01,0.062,3.87,
7488,1968-09-30,0.062,3.87,
7489,1968-10-01,0.101,11.81,
7519,1968-10-31,0.101,11.81,
7520,1968-11-01,0.153,22.4,
7549,1968-11-30,0.153,22.4,
7550,1968-12-01,0.077,6.92,
7580,1968-12-31,0.077,6.92,
7581,1969-01-01,0.117,15.07,
7611,1969-01-31,0.117,15.07,
7612,1969-02-01,0.098,11.2,
7639,1969-02-28,0.098,11.2,
7640,1969-03-01,0.125,16.7,
7670,1969-03-31,0.125,16.7,
7671,1969-04-01,0.063,4.07,
7700,1969-04-30,0.063,4.07,
7701,1969-05-01,0.048,1.02,
7731,1969-05-31,0.048,1.02,
7732,1969-06-01,-0.019,-12.63,
7761,1969-06-30,-0.019,-12.63,
7762,1969-07-01,-0.061,-21.18,
7792,1969-07-31,-0.061,-21.18,
7793,1969-08-01,-0.034,-15.68,
7823,1969-08-31,-0.034,-15.68,
7824,1969-09-01,-0.093,-27.7,
7853,1969-09-30,-0.093,-27.7,
7854,1969-10-01,-0.06,-20.98,
7884,1969-10-31,-0.06,-20.98,
7885,1969-11-01,-0.134,-36.05,
7914,1969-11-30,-0.134,-36.05,
7915,1969-12-01,-0.114,-31.98,
7945,1969-12-31,-0.114,-31.98,
7946,1970-01-01,-0.175,-44.4,
7976,1970-01-31,-0.175,-44.4,
7977,1970-02-01,-0.088,-26.68,
8004,1970-02-28,-0.088,-26.68,
8005,1970-03-01,-0.117,-32.59,
8035,1970-03-31,-0.117,-32.59,
8036,1970-04-01,-0.214,-52.34,
8065,1970-04-30,-0.214,-52.34,
8066,1970-05-01,-0.26,-61.71,
8096,1970-05-31,-0.26,-61.71,
8097,1970-06-01,-0.256,-60.9,
8126,1970-06-30,-0.256,-60.9,
8127,1970-07-01,-0.15,-39.31,
8157,1970-07-31,-0.15,-39.31,
8158,1970-08-01,-0.147,-38.7,
8188,1970-08-31,-0.147,-38.7,
8189,1970-09-01,-0.096,-28.31,
8218,1970-09-30,-0.096,-28.31,
8219,1970-10-01,-0.144,-38.09,
8249,1970-10-31,-0.144,-38.09,
8250,1970-11-01,-0.071,-23.22,
8279,1970-11-30,-0.071,-23.22,
8280,1970-12-01,0.001,-8.55,
8310,1970-12-31,0.001,-8.55,
8311,1971-01-01,0.128,17.31,
8341,1971-01-31,0.128,17.31,
8342,1971-02-01,0.081,7.74,
8369,1971-02-28,0.081,7.74,
8370,1971-03-01,0.119,15.48,
8400,1971-03-31,0.119,15.48,
8401,1971-04-01,0.275,47.25,
8430,1971-04-30,0.275,47.25,
8431,1971-05-01,0.302,52.75,
8461,1971-05-31,0.302,52.75,
8462,1971-06-01,0.371,66.8,
8491,1971-06-30,0.371,66.8,
8492,1971-07-01,0.225,37.07,
8522,1971-07-31,0.225,37.07,
8523,1971-08-01,0.215,35.03,
8553,1971-08-31,0.215,35.03,
8554,1971-09-01,0.168,25.46,
8583,1971-09-30,0.168,25.46,
8584,1971-10-01,0.132,18.13,
8614,1971-10-31,0.132,18.13,
8615,1971-11-01,0.078,7.13,
8644,1971-11-30,0.078,7.13,
8645,1971-12-01,0.108,13.24,
8675,1971-12-31,0.108,13.24,
8676,1972-01-01,0.084,8.35,
8706,1972-01-31,0.084,8.35,
8707,1972-02-01,0.102,12.02,
8735,1972-02-29,0.102,12.02,
8736,1972-03-01,0.069,5.3,
8766,1972-03-31,0.069,5.3,
8767,1972-04-01,0.036,-1.43,
8796,1972-04-30,0.036,-1.43,
8797,1972-05-01,0.099,11.41,
8827,1972-05-31,0.099,11.41,
8828,1972-06-01,0.075,6.52,
8857,1972-06-30,0.075,6.52,
8858,1972-07-01,0.124,16.5,
8888,1972-07-31,0.124,16.5,
8889,1972-08-01,0.122,16.09,
8919,1972-08-31,0.122,16.09,
8920,1972-09-01,0.124,16.5,
8949,1972-09-30,0.124,16.5,
8950,1972-10-01,0.184,28.72,
8980,1972-10-31,0.184,28.72,
8981,1972-11-01,0.241,40.33,
9010,1972-11-30,0.241,40.33,
9011,1972-12-01,0.156,23.01,
9041,1972-12-31,0.156,23.01,
9042,1973-01-01,0.116,14.87,
9072,1973-01-31,0.116,14.87,
9073,1973-02-01,0.048,1.02,
9100,1973-02-28,0.048,1.02,
9101,1973-03-01,0.04,-0.61,
9131,1973-03-31,0.04,-0.61,
9132,1973-04-01,-0.007,-10.18,
9161,1973-04-30,-0.007,-10.18,
9162,1973-05-01,-0.042,-17.31,
9192,1973-05-31,-0.042,-17.31,
9193,1973-06-01,-0.027,-14.26,
9222,1973-06-30,-0.027,-14.26,
9223,1973-07-01,0.008,-7.13,
9253,1973-07-31,0.008,-7.13,
9254,1973-08-01,-0.062,-21.38,
9284,1973-08-31,-0.062,-21.38,
9285,1973-09-01,-0.019,-12.63,
9314,1973-09-30,-0.019,-12.63,
9315,1973-10-01,-0.03,-14.87,
9345,1973-10-31,-0.03,-14.87,
9346,1973-11-01,-0.178,-45.01,
9375,1973-11-30,-0.178,-45.01,
9376,1973-12-01,-0.174,-44.2,
9406,1973-12-31,-0.174,-44.2,
9407,1974-01-01,-0.168,-42.97,
9437,1974-01-31,-0.168,-42.97,
9438,1974-02-01,-0.138,-36.86,
9465,1974-02-28,-0.138,-36.86,
9466,1974-03-01,-0.157,-40.73,
9496,1974-03-31,-0.157,-40.73,
9497,1974-04-01,-0.156,-40.53,
9526,1974-04-30,-0.156,-40.53,
9527,1974-05-01,-0.168,-42.97,
9557,1974-05-31,-0.168,-42.97,
9558,1974-06-01,-0.175,-44.4,
9587,1974-06-30,-0.175,-44.4,
9588,1974-07-01,-0.267,-63.14,
9618,1974-07-31,-0.267,-63.14,
9619,1974-08-01,-0.308,-71.49,
9649,1974-08-31,-0.308,-71.49,
9650,1974-09-01,-0.414,-93.08,
9679,1974-09-30,-0.414,-93.08,
9680,1974-10-01,-0.318,-73.52,
9710,1974-10-31,-0.318,-73.52,
9711,1974-11-01,-0.271,-63.95,
9740,1974-11-30,-0.271,-63.95,
9741,1974-12-01,-0.297,-69.25,
9771,1974-12-31,-0.297,-69.25,
9772,1975-01-01,-0.203,-50.1,
9802,1975-01-31,-0.203,-50.1,
9803,1975-02-01,-0.152,-39.71,
9830,1975-02-28,-0.152,-39.71,
9831,1975-03-01,-0.113,-31.77,
9861,1975-03-31,-0.113,-31.77,
9862,1975-04-01,-0.033,-15.48,
9891,1975-04-30,-0.033,-15.48,
9892,1975-05-01,0.044,0.2,
9922,1975-05-31,0.044,0.2,
9923,1975-06-01,0.107,13.03,
9952,1975-06-30,0.107,13.03,
9953,1975-07-01,0.119,15.48,
9983,1975-07-31,0.119,15.48,
9984,1975-08-01,0.204,32.79,
10014,1975-08-31,0.204,32.79,
10015,1975-09-01,0.32,56.42,
